paper_id,material_id,material_formula,category,property_name,value,unit,ea_type,confidence,extraction_method,sentence,page
Article 9.pdf,MAT_1,Na3Zr2Si2PO12,CHARACTERIZATION,Technique,XRD,NONE,NONE,0.5,proximity,(a) XRD patterns of NASICON phase with an increase in configurational entropy.,5
Article 9.pdf,MAT_8,VPNF,ELECTROCHEMICAL,C_Rate,2,NONE,NONE,0.5,proximity,(h) Cycling performance of Na|ME1-NZSP|NVPF ASSSBs at 2C and room temperature.,7
Article 9.pdf,MAT_8,VPNF,DFT,Software,crystal,NONE,NONE,0.5,proximity,"To enhance interfacial contact, a small amount of plastic-crystal electrolyte (PCE) was incorporated into the NVPF cathode composite, while the solid electrolyte surface on the anode side was modified with a Sn coating to form a Na–Sn alloy during cycling, thereby improving Na wettability.",8
Article 9.pdf,MAT_8,VPNF,ELECTROCHEMICAL,C_Rate,0.1,NONE,NONE,0.5,proximity,"6f, the resulting Na|ME1- NZSP|NVPF cells delivered a high discharge specific capacity of 125 mAh g1 at 0.1C with minimal polarization (Fig. 6g).",8
Article 9.pdf,MAT_1,Na3Zr2Si2PO12,SYNTHESIS,Method,solid-state,NONE,NONE,0.25,dependency_parse,"Among various SSE candidates, NASICON-type oxides (Na super ionic conductors) have attracted considerable attention due to their unique combination of high Na+ conductivity (104–103 S cm1 at room temperature), excellent chemical stability against sodium metal, and relatively low synthesis costs compared to halide- and sulfide-based alternatives.12–14 Despite these advantages, conventional NASICON electro- lytes like Na3Zr2Si2PO12 (NZSP) face several fundamental chal- lenges that limit their practical application.15–17 The high- temperature solid-state synthesis (typically Z1100 1C) often leads to the formation of ZrO2 impurities and sodium volatili-",2
Article 9.pdf,MAT_1,Na3Zr2Si2PO12,STRUCTURAL,Crystal_System,monoclinic,NONE,NONE,0.15,proximity,"This observation is consis- tent with the Rietveld refinement results presented in Fig. 3, where all synthesized medium-/high-entropy NASICON compo- sitions crystallize in a pure monoclinic C2/c phase with no detectable secondary phases.",5
Article 9.pdf,MAT_14,HC,SYNTHESIS,Method,solid-state,NONE,NONE,0.15,proximity,"S7, DC polarization measurements revealed that ME1-NZSP possesses a significantly lower electro- nic conductivity (6.45  109 S cm1) compared to pristine NZSP (8.49  108 S cm1), confirming its excellent insulating nature and suitability for solid-state battery applications.",8
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_1,HCS,DFT,Software,crystal,NONE,NONE,0.75,proximity,Database URL Category Storage content Data Sources ICSD [17] cds.dl.ac .uk/cds/data sets/crys/ic sd/llicsd .html Inorganic crystal Structure properties Experiment CSD,3
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_8,BNO,DFT,Software,Gaussian,NONE,NONE,0.75,proximity,"By ES with Gaussian process, the radius of the metal ion, and the NBO charge of the O atom are considered to be the two most important parameters that affect the coordination energy, and good prediction accuracy for coordination energy of 0.016 eV was obtained.",8
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_8,BNO,ML,Algorithm,Gaussian process,NONE,NONE,0.75,proximity,"By ES with Gaussian process, the radius of the metal ion, and the NBO charge of the O atom are considered to be the two most important parameters that affect the coordination energy, and good prediction accuracy for coordination energy of 0.016 eV was obtained.",8
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_8,BNO,ML,Accuracy,0.02 %,%,NONE,0.75,proximity,"By ES with Gaussian process, the radius of the metal ion, and the NBO charge of the O atom are considered to be the two most important parameters that affect the coordination energy, and good prediction accuracy for coordination energy of 0.016 eV was obtained.",8
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_7,HN2,ML,Algorithm,SVM,NONE,NONE,0.75,proximity,"The DNN method obtained the same precision as SVM, but it could not easily analyze the influence of manufacturing parameters on the mass load and porosity of electrodes.",10
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_2,H2,STRUCTURAL,Crystal_System,cubic,NONE,NONE,0.75,proximity,"They constructed a dataset of DFT-calculated the distance to the convex hull of around 250000 cubic perovskite systems involving 64 elements, and the performance of RR, DT, RF, ERT and ANNs were evaluated by the benchmark.",11
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_12,BO,DFT,Software,crystal,NONE,NONE,0.75,proximity,"[117] to describe different crystal structures, and used the fingerprint together with DFT-calculated total-energies as the input of BO.",12
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_2,H2,ML,Algorithm,SVM,NONE,NONE,0.6,proximity,"Subsequently, support vector machines (SVM) and decision tree (DT) based on statistical learning theory (SLT) were proposed [59].",4
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_3,SF,ML,Accuracy,71.00 %,%,NONE,0.6,proximity,Wrapper FS methods are generally used in combination with a specific ML model and a meta-heuristic algorithm to identify the best subset of features without sacrificing prediction accuracy [71].,5
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_4,C2F,STRUCTURAL,Crystal_System,cubic,NONE,NONE,0.6,proximity,[72] solid state electrolytes lithium ionic conductivity LWLS 19 7 LOOCV error: 0.41σ [73] ionic liquids electrical conductivities LSSVM unspecified 10 AARD: less than 1.9% [74] face-centered cubic (FCC) host systems diffusion energy barriers GKRR 111 23 RMSE: 0.15,6
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_4,C2F,ML,RMSE,0.15,NONE,NONE,0.6,proximity,[72] solid state electrolytes lithium ionic conductivity LWLS 19 7 LOOCV error: 0.41σ [73] ionic liquids electrical conductivities LSSVM unspecified 10 AARD: less than 1.9% [74] face-centered cubic (FCC) host systems diffusion energy barriers GKRR 111 23 RMSE: 0.15,6
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_4,C2F,SYNTHESIS,Method,solid state,NONE,NONE,0.6,proximity,[72] solid state electrolytes lithium ionic conductivity LWLS 19 7 LOOCV error: 0.41σ [73] ionic liquids electrical conductivities LSSVM unspecified 10 AARD: less than 1.9% [74] face-centered cubic (FCC) host systems diffusion energy barriers GKRR 111 23 RMSE: 0.15,6
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_5,S,ML,Algorithm,SVM,NONE,NONE,0.6,proximity,[73] applied an SS strategy to successfully screen out 10 key descriptors and built a least square SVM (LSSVM) model with average absolute relative deviation (AARD) of less than 1.9%.,6
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_4,C2F,ELECTROCHEMICAL,Migration_Barrier,0.15 eV,eV,unspecified,0.6,proximity,"A Gaussian kernel ridge regression (GKRR) model was developed to predict FCC solute diffusion barriers with root mean square error (RMSE) of 0.15 eV. As seen from the above research studies, many data are not only of high dimensionality, but also of small sample size, which easily leads to overfitting of the ML model and reduces the generalization ability.",6
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_4,C2F,DFT,Software,Gaussian,NONE,NONE,0.6,proximity,"A Gaussian kernel ridge regression (GKRR) model was developed to predict FCC solute diffusion barriers with root mean square error (RMSE) of 0.15 eV. As seen from the above research studies, many data are not only of high dimensionality, but also of small sample size, which easily leads to overfitting of the ML model and reduces the generalization ability.",6
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_4,C2F,ML,Algorithm,kernel ridge regression,NONE,NONE,0.6,proximity,"A Gaussian kernel ridge regression (GKRR) model was developed to predict FCC solute diffusion barriers with root mean square error (RMSE) of 0.15 eV. As seen from the above research studies, many data are not only of high dimensionality, but also of small sample size, which easily leads to overfitting of the ML model and reduces the generalization ability.",6
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_4,C2F,ML,RMSE,0.15,NONE,NONE,0.6,proximity,"A Gaussian kernel ridge regression (GKRR) model was developed to predict FCC solute diffusion barriers with root mean square error (RMSE) of 0.15 eV. As seen from the above research studies, many data are not only of high dimensionality, but also of small sample size, which easily leads to overfitting of the ML model and reduces the generalization ability.",6
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_6,CN2,ML,Algorithm,neural network,NONE,NONE,0.6,dependency_parse,"These include such as linear model LR and OLS, nonlinear model support vector regression (SVR), ANN, convolutional neural network (CNN), and deep neural networks (DNN).",6
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_9,BN2,ML,Algorithm,neural network,NONE,NONE,0.6,proximity,They employed a Bayesian neural network (BNN) to predict the ionic conductivity of the polymer electrolyte system and revealed that the ionic conductivity of the polymer electrolyte sys- tem varies with different chemical compositions and temperatures.,9
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_10,KN2,STRUCTURAL,Crystal_System,monoclinic,NONE,NONE,0.6,proximity,"[78] applied five classifi- cation algorithms including ANN, SVM, K-nearest neighbors (KNN), RF, and ERT to predict the crystal systems of silicate-based cathodes with Li–Si-(Mn, Fe, Co)–O compositions, which include monoclinic, ortho- rhombic, and triclinic.",9
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_10,KN2,STRUCTURAL,Crystal_System,triclinic,NONE,NONE,0.6,proximity,"[78] applied five classifi- cation algorithms including ANN, SVM, K-nearest neighbors (KNN), RF, and ERT to predict the crystal systems of silicate-based cathodes with Li–Si-(Mn, Fe, Co)–O compositions, which include monoclinic, ortho- rhombic, and triclinic.",9
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_10,KN2,DFT,Software,crystal,NONE,NONE,0.6,proximity,"[78] applied five classifi- cation algorithms including ANN, SVM, K-nearest neighbors (KNN), RF, and ERT to predict the crystal systems of silicate-based cathodes with Li–Si-(Mn, Fe, Co)–O compositions, which include monoclinic, ortho- rhombic, and triclinic.",9
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_10,KN2,ML,Algorithm,SVM,NONE,NONE,0.6,proximity,"[78] applied five classifi- cation algorithms including ANN, SVM, K-nearest neighbors (KNN), RF, and ERT to predict the crystal systems of silicate-based cathodes with Li–Si-(Mn, Fe, Co)–O compositions, which include monoclinic, ortho- rhombic, and triclinic.",9
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_2,H2,ML,Algorithm,SVM,NONE,NONE,0.6,dependency_parse,"[101] used DT, SVM, and DNN methods to predict the to predict the mass load and porosity of electrodes using a series of slurry manufacturing parameters (active material mass content, viscosity and solid-to-liquid ratio).",10
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_12,BO,DFT,Software,crystal,NONE,NONE,0.6,dependency_parse,"[116] proposed a crystal structure prediction method based on the combination of Bayesian optimization (BO) and random search, and successfully applied it to known systems, including NaCl and Y2Co17 systems.",12
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_2,H2,ML,Algorithm,gradient boosting,NONE,NONE,0.6,dependency_parse,"The model function-based rule extraction is processed through some specific models with interpretability, such as DT, RF, and gradient boosting DT.",13
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_11,VSN,ML,Cross_Validation,5,NONE,NONE,0.25,dependency_parse,"After 5-fold cross-validation, the optimal classification model is the ERT with F1 of 0.881  0.032 compared to LR, SVN, DT and ANN.",11
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_11,VSN,ML,F1_Score,0.881,NONE,NONE,0.25,dependency_parse,"After 5-fold cross-validation, the optimal classification model is the ERT with F1 of 0.881  0.032 compared to LR, SVN, DT and ANN.",11
Machine learning assisted materials design and discovery for rechargeable batteries.pdf,MAT_2,H2,ML,RMSE,28.5,NONE,NONE,0.25,proximity,"The optimal regression model is KRR with RMSE of 28.5  7.5 meV/atom compared to LR, DT, ERT and ANN.",11
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_2,PCS,DFT,Software,crystal,NONE,NONE,0.8,dependency_parse,"Building on this predictive accuracy, phase-diagram-guided CSP approaches identified Li2SiS3, Li2GeS3, Li4SiGeS6, and Li4SiSnS6 compositions as plausible SSE candidates, leading to the CSP of their novel crystal structures.",9
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_7,Li2SiS3,ML,Accuracy,2.00 %,%,NONE,0.8,dependency_parse,"Building on this predictive accuracy, phase-diagram-guided CSP approaches identified Li2SiS3, Li2GeS3, Li4SiGeS6, and Li4SiSnS6 compositions as plausible SSE candidates, leading to the CSP of their novel crystal structures.",9
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_1,EsS2,DFT,Software,crystal,NONE,NONE,0.75,dependency_parse,"Collectively, this study demonstrated the predictive accuracy of our phase-diagram-guided CSP approach, and the mechanistic insight enabled by machine-learning-driven dynamics simulations, elucidating the relationship between crystal structure and ion transport and offering a new perspective for designing high-performance SSEs to advance ASSB technology.",2
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_2,PCS,DFT,Functional,PBE,NONE,NONE,0.75,proximity,"Figure 2a shows the energy difference (ΔE), calculated using the PBE functional, between the experimental structures and most stable configurations predicted through our CSP method.",4
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_2,PCS,DFT,Software,crystal,NONE,NONE,0.65,proximity,"Moreover, the results demonstrate the strong predictive capability of the proposed CSP framework, which not only accurately reproduces known structures but also identifies potentially superior alternatives, highlighting the framework’s reliability and efficiency in predicting SSE crystal structures.",4
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_1,EsS2,DFT,Software,crystal,NONE,NONE,0.65,proximity,"Moreover, these findings lay a solid foundation for the theoretical design of advanced next- generation SSEs with unique crystal structures, thereby accelerating the discovery and development of advanced materials for high-performance all-solid-state batteries.",8
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_1,EsS2,SYNTHESIS,Method,solid-state,NONE,NONE,0.65,proximity,"Moreover, these findings lay a solid foundation for the theoretical design of advanced next- generation SSEs with unique crystal structures, thereby accelerating the discovery and development of advanced materials for high-performance all-solid-state batteries.",8
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_1,EsS2,SYNTHESIS,Method,solid-state,NONE,NONE,0.6,proximity,"To pursue safer and more energy-dense lithium-ion batteries (LIBs), all-solid-state batteries (ASSBs) have garnered significant attention as next-generation batteries.1−3 Specifi- cally, ASSBs replace the flammable and volatile liquid- electrolytes used in conventional LIBs with solid-state electrolytes (SSEs),4−6 thereby addressing safety concerns such as the solvent’s flammability and volatilization.7",1
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_1,EsS2,SYNTHESIS,Method,solid-state,NONE,NONE,0.6,proximity,"To pursue safer and more energy-dense lithium-ion batteries (LIBs), all-solid-state batteries (ASSBs) have garnered significant attention as next-generation batteries.1−3 Specifi- cally, ASSBs replace the flammable and volatile liquid- electrolytes used in conventional LIBs with solid-state electrolytes (SSEs),4−6 thereby addressing safety concerns such as the solvent’s flammability and volatilization.7",1
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_3,Li10Ge(PS6)2,DFT,Software,crystal,NONE,NONE,0.6,dependency_parse,"To meet these demands, extensive research has focused on the development of multicomponent inorganic SSEs through compositional optimization, typically via elemental substitution or doping with base materials such as Li6PS5Cl (argyrodite),8−11 Li7P3S11,12,13 Li3PS4,14,15 and Li10GeP2S12 (LGPS).16 Although this strategy has led to incremental improvements, it often fails to induce meaningful modifications in the underlying crystal structure, which is a key factor governing ion conductivity and overall material performance.",1
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_2,PCS,DFT,Software,crystal,NONE,NONE,0.6,proximity,"In contrast, theoretical crystal structure prediction (CSP) offers a promising pathway for the targeted discovery of novel crystal structures based on chemical composition.",1
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_12,Li,SYNTHESIS,Method,solid-state,NONE,NONE,0.6,proximity,Visualizing the SEI formation between lithium metal and solid-state electrolyte.,11
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_13,S5I,SYNTHESIS,Method,solid-state,NONE,NONE,0.6,proximity,"2018, 4, 9. (80) Kraft, M. A.; Ohno, S.; Zinkevich, T.; Koerver, R.; Culver, S. P.; Fuchs, T.; Senyshyn, A.; Indris, S.; Morgan, B. J.; Zeier, W. G. Inducing high ionic conductivity in the lithium superionic argyrodites Li6+ x P1−x Ge x S5I for all-solid-state batteries.",11
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_1,EsS2,DFT,Software,crystal,NONE,NONE,0.5,dependency_parse,"The CSP approach has proven to be an effective tool for exploring novel crystal structures in SSEs, offering a pathway for the discovery of high-performance materials.",4
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_4,Li6PS5Cl,SYNTHESIS,Method,solid-state,NONE,NONE,0.3,proximity,"ACS Energy Lett. 2019, 4, 265−270. (9) Yu, C.; Ganapathy, S.; Hageman, J.; Van Eijck, L.; Van Eck, E. R.; Zhang, L.; Schwietert, T.; Basak, S.; Kelder, E. M.; Wagemaker, M. Facile synthesis toward the optimal structure-conductivity character- istics of the argyrodite Li6PS5Cl solid-state electrolyte.",9
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_5,Li7P3S11,DFT,Software,Crystal,NONE,NONE,0.3,proximity,"(12) Yamane, H.; Shibata, M.; Shimane, Y.; Junke, T.; Seino, Y.; Adams, S.; Minami, K.; Hayashi, A.; Tatsumisago, M. Crystal structure of a superionic conductor, Li7P3S11.",9
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_6,Li3PS4,SYNTHESIS,Method,Solid State,NONE,NONE,0.3,proximity,"Solid State Ionics 1984, 14, 181−185. (15) Liu, Z.; Fu, W.; Payzant, E. A.; Yu, X.; Wu, Z.; Dudney, N. J.; Kiggans, J.; Hong, K.; Rondinone, A. J.; Liang, C. Anomalous high ionic conductivity of nanoporous β-Li3PS4.",10
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_11,Li3YCl6,DFT,Software,crystal,NONE,NONE,0.3,proximity,"2016, 7, 11962. (31) Kim, J. H.; Jun, B.; Jang, Y. J.; Lee, C. H.; Lee, S. U. New crystal structure of Li3YCl6: structural relationship and ionic conductivity for solid-state electrolytes.",10
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_11,Li3YCl6,SYNTHESIS,Method,solid-state,NONE,NONE,0.3,proximity,"2016, 7, 11962. (31) Kim, J. H.; Jun, B.; Jang, Y. J.; Lee, C. H.; Lee, S. U. New crystal structure of Li3YCl6: structural relationship and ionic conductivity for solid-state electrolytes.",10
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_2,PCS,AIMD,Ensemble,NVT,NONE,NONE,0.25,proximity,"The amorphous structures were generated through a melt-quench-annealing process using AIMD simulations with an NVT thermostat, in accordance with previous CSP studies,71−73 to sample the general atomic environments and obtain training data sets on the atomic energies, forces, and stresses.",3
Machine Learning-Assisted Crystal Structure Prediction of SolidState Electrolytes Reveals Superior Ionic Conductivity in Metastable Edge-Sharing Phases.pdf,MAT_2,PCS,SYNTHESIS,Method,melt-quench,NONE,NONE,0.25,proximity,"The amorphous structures were generated through a melt-quench-annealing process using AIMD simulations with an NVT thermostat, in accordance with previous CSP studies,71−73 to sample the general atomic environments and obtain training data sets on the atomic energies, forces, and stresses.",3
Article 7 2.pdf,MAT_1,LiPS70,AIMD,Trajectory_Length,1e+04 ps,ps,NONE,0.95,proximity,"Fig- ure 3b shows an example of the trajectory of Li-ions in a small section of the 70Li2S-30P2S5 (LiPS70) glass sampled over 10 ns at 300 K. Details of these calculations are outlined in the Methods section, fol- lowing a common strategy of calculating the mean square displace- ment (MSD) of each elemental type at varying temperatures (Fig. 3c).",4
Article 7 2.pdf,MAT_1,LiPS70,AIMD,MSD_Mentioned,MSD,NONE,NONE,0.95,proximity,"Fig- ure 3b shows an example of the trajectory of Li-ions in a small section of the 70Li2S-30P2S5 (LiPS70) glass sampled over 10 ns at 300 K. Details of these calculations are outlined in the Methods section, fol- lowing a common strategy of calculating the mean square displace- ment (MSD) of each elemental type at varying temperatures (Fig. 3c).",4
Article 7 2.pdf,MAT_2,LiPS,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"For the LiPS system, the structures were first melted at 3000 K in the NVT ensemble for 100 ps and subsequently quenched by cooling to 300 K in the NVT ensemble with a cooling rate of 30 K/ps.",6
Article 7 2.pdf,MAT_2,LiPS,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"For the LiPS system, the structures were first melted at 3000 K in the NVT ensemble for 100 ps and subsequently quenched by cooling to 300 K in the NVT ensemble with a cooling rate of 30 K/ps.",6
Article 7 2.pdf,MAT_6,NaSiS,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"Similarly, for the NaSiS system, the structures were first melted at 3000 K in the NVT ensemble for 100 ps, followed by quenching to 300 K in the NVT ensemble with a cooling rate of 100 K/ps and subsequently relaxed for 1 ns at 300 K in NVT.",6
Article 7 2.pdf,MAT_6,NaSiS,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"Similarly, for the NaSiS system, the structures were first melted at 3000 K in the NVT ensemble for 100 ps, followed by quenching to 300 K in the NVT ensemble with a cooling rate of 100 K/ps and subsequently relaxed for 1 ns at 300 K in NVT.",6
Article 7 2.pdf,MAT_6,NaSiS,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"Similarly, for the NaSiS system, the structures were first melted at 3000 K in the NVT ensemble for 100 ps, followed by quenching to 300 K in the NVT ensemble with a cooling rate of 100 K/ps and subsequently relaxed for 1 ns at 300 K in NVT.",6
Article 7 2.pdf,MAT_7,LiBP,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"For the LiBP system, the structures were melted at 3000 K in the NVT ensemble for 200 ps and quenched to 300 K in the NPT ensemble at zero pressure using a cooling rate of 1 K/ps.",6
Article 7 2.pdf,MAT_7,LiBP,AIMD,Ensemble,NPT,NONE,NONE,0.6,proximity,"For the LiBP system, the structures were melted at 3000 K in the NVT ensemble for 200 ps and quenched to 300 K in the NPT ensemble at zero pressure using a cooling rate of 1 K/ps.",6
Article 7 2.pdf,MAT_8,KSI3N,ML,Algorithm,linear regression,NONE,NONE,0.6,proximity,"Calculation of MSDs and the associated diffusion coefficients for Li and Na in the different glass systems at the sampled temperatures was performed using Bayesian linear regression via Markov-chain Nature Communications Article in Press Monte Carlo sampling as implemented in the KINISI python package52,53.",7
Article 7 2.pdf,MAT_2,LiPS,CHARACTERIZATION,Technique,Raman,NONE,NONE,0.25,dependency_parse,"For the LiPS glasses, appropriate ratios of predefined structural units (PS4, P2S6, P2S7, and Li) according to experimental Raman and 31P magic angle spinning nuclear magnetic resonance spectroscopy measurements51 were randomly placed in a simulated box.",6
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_4,Li(BH)6,STRUCTURAL,Crystal_System,Cubic,NONE,NONE,0.95,proximity,The latter has been found ex- perimentally to have an ionic conductivity of the order of 1 mS / cm at 383 K. Cubic Li(BH)6 has been found to have low diffusivity by a combined DFT and ML- 7 df ),7
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_2,I,AIMD,MSD_Mentioned,MSD,NONE,NONE,0.95,proximity,"The value of 0.5±0.6 S / cm, shown in Table I and Fig. 4, is obtained by applying our MSD analysis procedure described in Sec. II C to the entire run, which includes both low- and high-diffusivity segments.",8
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_4,Li(BH)6,AIMD,MSD_Mentioned,MSD,NONE,NONE,0.8,dependency_parse,Anionic motion is also appar- ent on the MSD of the non-Li ions (framework) in the AIMD calculations for Li(BH)6 and LiBH4.,8
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_6,LiI,STRUCTURAL,Crystal_System,cubic,NONE,NONE,0.8,dependency_parse,Most ionic conductivity studies employing LiI use cubic LiI as a minor fraction of the electrolyte mixture,8
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_9,VF,SYNTHESIS,Method,solid state,NONE,NONE,0.75,proximity,"Both MPE and FV descriptors could be implemented in a differen- tiable manner, enabling the calculation of gradients with respect to atomic positions and element type embeddings [1] J. G. Kim, B. Son, S. Mukherjee, N. Schuppert, A. Bates, O. Kwon, M. J. Choi, H. Y. Chung, and S. Park, A review of lithium and non-lithium based solid state batteries, J. Power Sources 282, 299 (2015).",9
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_3,Li7P3S11,DFT,Software,Crystal,NONE,NONE,0.6,proximity,"[69] H. Yamane, M. Shibata, Y. Shimane, T. Junke, Y. Seino, S. Adams, K. Minami, A. Hayashi, and M. Tatsumisago, Crystal structure of a superionic conductor, Li7P3S11, Solid State Ionics 178, 1163 (2007).",12
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_3,Li7P3S11,SYNTHESIS,Method,Solid State,NONE,NONE,0.6,proximity,"[69] H. Yamane, M. Shibata, Y. Shimane, T. Junke, Y. Seino, S. Adams, K. Minami, A. Hayashi, and M. Tatsumisago, Crystal structure of a superionic conductor, Li7P3S11, Solid State Ionics 178, 1163 (2007).",12
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_10,Li2S-P2S5,SYNTHESIS,Method,Solid State,NONE,NONE,0.6,proximity,"[72] F. Mizuno, A. Hayashi, K. Tadanaga, and M. Tatsum- isago, High lithium ion conducting glass-ceramics in the system Li2S–P2S5, Solid State Ionics 177, 2721 (2006).",12
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_6,LiI,STRUCTURAL,Crystal_System,Hexagonal,NONE,NONE,0.6,proximity,"[79] B. Wassermann, W. H ̈onle, and T. Martin, Hexagonal LiI, Solid state communications 65, 561 (1988).",12
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_6,LiI,SYNTHESIS,Method,Solid state,NONE,NONE,0.6,proximity,"[79] B. Wassermann, W. H ̈onle, and T. Martin, Hexagonal LiI, Solid state communications 65, 561 (1988).",12
Predicting ionic conductivity in solids from the machine-learned potential energy landscape.pdf,MAT_11,NaB3H8,SYNTHESIS,Method,Solid-State,NONE,NONE,0.6,dependency_parse,"[81] P. Qiu, X. Chen, W. Zhang, G. Zhang, Y. Zhang, Z. Lu, Y. Wu, and X. Chen, A High-Rate and Long-Life Sodium Metal Battery Based on a NaB3H8 · xNH3@NaB3H8 Composite Solid-State Electrolyte, Angewandte Chemie International Edition 63, e202401480 (2024).",12
